topic,content,publisher_id,timestamp,latency
airquality,poor,pub1,2023-02-12T14:16:16,-11.385327100753784
altitude,312,pub1,2023-02-12T14:16:16,-10.384177923202515
airquality,good,pub1,2023-02-12T14:16:16,-9.374259948730469
altitude,30500,pub1,2023-02-12T14:16:16,-8.36595606803894
airquality,good,pub1,2023-02-12T14:16:16,-7.353460073471069
altitude,8368,pub1,2023-02-12T14:16:16,-6.292574882507324
airquality,poor,pub1,2023-02-12T14:16:16,-5.291501045227051
altitude,15265,pub1,2023-02-12T14:16:16,-4.261967897415161
airquality,good,pub1,2023-02-12T14:16:16,-3.2604949474334717
altitude,1917,pub1,2023-02-12T14:16:16,-2.2133560180664062
airquality,smog,pub1,2023-02-12T14:16:16,-1.2121200561523438
altitude,38055,pub1,2023-02-12T14:16:16,-0.21006488800048828
airquality,good,pub1,2023-02-12T14:16:16,0.854388952255249
altitude,25724,pub1,2023-02-12T14:16:16,1.9290781021118164
airquality,smog,pub1,2023-02-12T14:16:16,2.9613258838653564
altitude,24522,pub1,2023-02-12T14:16:16,4.000914096832275
airquality,good,pub1,2023-02-12T14:16:16,5.001562118530273
altitude,8106,pub1,2023-02-12T14:16:16,6.022741079330444
airquality,good,pub1,2023-02-12T14:16:16,7.025243043899536
altitude,39240,pub1,2023-02-12T14:16:16,8.043674945831299
airquality,smog,pub1,2023-02-12T14:16:16,9.05233097076416
altitude,10581,pub1,2023-02-12T14:16:16,10.25732707977295
airquality,smog,pub1,2023-02-12T14:16:16,11.268415927886963
altitude,27923,pub1,2023-02-12T14:16:16,12.281080961227417
airquality,smog,pub1,2023-02-12T14:16:16,13.304924011230469
altitude,15040,pub1,2023-02-12T14:16:16,14.308265924453735
airquality,poor,pub1,2023-02-12T14:16:16,15.45090103149414
altitude,16813,pub1,2023-02-12T14:16:16,16.595925092697144
airquality,good,pub1,2023-02-12T14:16:16,17.600919008255005
altitude,24485,pub1,2023-02-12T14:16:16,18.613110065460205
airquality,good,pub1,2023-02-12T14:16:16,19.649569988250732
altitude,3092,pub1,2023-02-12T14:16:16,20.659061908721924
airquality,smog,pub1,2023-02-12T14:16:16,21.750253915786743
altitude,34326,pub1,2023-02-12T14:16:16,22.751982927322388
airquality,poor,pub1,2023-02-12T14:16:16,23.760588884353638
altitude,12514,pub1,2023-02-12T14:16:16,24.76275897026062
airquality,poor,pub1,2023-02-12T14:16:16,25.78759503364563
altitude,26839,pub1,2023-02-12T14:16:16,26.78999400138855
airquality,poor,pub1,2023-02-12T14:16:16,27.79936194419861
altitude,28115,pub1,2023-02-12T14:16:16,28.80436611175537
airquality,smog,pub1,2023-02-12T14:16:16,29.807766914367676
altitude,18630,pub1,2023-02-12T14:16:16,30.94017791748047
airquality,poor,pub1,2023-02-12T14:16:16,31.946701049804688
altitude,39041,pub1,2023-02-12T14:16:16,33.04179406166077
airquality,poor,pub1,2023-02-12T14:16:16,34.04556107521057
altitude,13306,pub1,2023-02-12T14:16:16,35.04932999610901
airquality,poor,pub1,2023-02-12T14:16:16,36.14979290962219
altitude,18047,pub1,2023-02-12T14:16:16,37.181220054626465
airquality,poor,pub1,2023-02-12T14:16:16,38.182311058044434
altitude,19253,pub1,2023-02-12T14:16:16,39.18365001678467
airquality,good,pub1,2023-02-12T14:16:16,40.1850950717926
altitude,2998,pub4,2023-02-12T14:16:16,41.185954093933105
light,1600,pub2,2023-02-12T14:16:16,42.18792200088501
light,1600,pub5,2023-02-12T14:16:16,43.189002990722656
airquality,poor,pub8,2023-02-12T14:16:16,44.18958401679993
light,1100,pub3,2023-02-12T14:16:16,45.191076040267944
airquality,smog,pub7,2023-02-12T14:16:16,46.192631006240845
airquality,good,pub6,2023-02-12T14:16:16,47.19367599487305
airquality,good,pub13,2023-02-12T14:16:16,48.19525408744812
light,1100,pub11,2023-02-12T14:16:16,49.19620394706726
